上市日期,代理發言人,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,出表日期,外國企業註冊地國,實收資本額,已發行普通股數或TDR原股發行股數,成立日期,普通股每股面額,營利事業統一編號,特別股,產業別,發言人,發言人職稱,私募股數,簽證會計師1,簽證會計師2,簽證會計師事務所,網址,編制財務報表類型,總機電話,總經理,股票過戶機構,英文簡稱,英文通訊地址,董事長,過戶地址,過戶電話,電子郵件信箱
20031226,蔡健堂,台北市內湖區南京東路六段380號(A2棟)4樓,(02)2712-3590,6505,台塑石化股份有限公司,台塑化,1150901,－ ,95259596520,9525959652,19920406,新台幣                 10.0000元,86522210,0,23,林克彥,總經理,0,張正道,黃建澤,安永聯合會計師事務所,WWW.FPCC.COM.TW,1,(02)2712-2211,林克彥,本公司股務組,FPCC,"4F, No. 380, Sec. 6, Nanjing E. Rd., Neihu Dist., Taipei City(A2)TAIPEI TAIWAN",曹明,台北市內湖區南京東路六段380號10樓,(02)2718-9898,fpccir@fpcc.com.tw
20210120,李振昆,高雄市楠梓區創意南路68號,07-3610099,6515,穎崴科技股份有限公司,穎崴,1150901,－ ,364447820,36444782,20010410,新台幣                 10.0000元,13145774,0,24,陳紹焜,執行副總經理,0,高鈺倫,曾國禓,安侯建業聯合會計師事務所,https://www.winwayglobal.com/,1,07-3610999,王嘉煌,元大證券股份有限公司股務代理部,WinWay,"No. 68, Chuangyi S. Rd.Kaohsiung City 81156, Taiwan (R.O.C.)",王嘉煌,臺北市大安區敦化南路二段67號地下一樓,02-2586-5859,0
20160412,吳俊璟,新北市中和區橋安街35號10樓,02-8245-3100,6525,捷敏股份有限公司,捷敏-KY,1150901,KY 開曼群島                                                    ,1290473840,129047384,19980417,新台幣                 10.0000元,49791260,0,24,王瑞萍,財務部協理,0,張耿禧,尤盟貴,勤業眾信聯合會計師事務所,www.gemservices.com,1,02-2248-0680,湯彥鏘,元大證券股份有限公司股務代理部,GEM,"10F.,NO.35,Qiao'an St.,Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",鄭祝良,臺北市大安區敦化南路2段67號地下一樓,02-2586-5859,IR@gemservices.com
20231019,廖益源,新竹縣竹北市台元二街12號14樓之1,(03)6118833,6526,達發科技股份有限公司,達發,1150901,－ ,1675055540,167505554,20010814,新台幣                 10.0000元,12883169,0,24,謝孟翰,執行副總經理,0,胡慎緁,楊雨霓,安永聯合會計師事務所,http://www.airoha.com,1,(03)6128800,謝清江,中國信託商業銀行代理部,Airoha,"14F.-1, No. 12, Taiyuan 2nd St., Zhubei City,Hsinchu County 302082 , Taiwan (R.O.C.)",謝清江,台北市重慶南路1段83號5樓,(02)66365566,ir@airoha.com
20160531,洪志勳,新竹縣竹北市台元一街一號10樓之一,03-560-1518,6531,愛普科技股份有限公司,愛普*,1150901,－ ,814232700,162846540,20110804,新台幣                  5.0000元,53503847,0,24,林郁昕,財務長,0,莊碧玉,尤志峰,勤業眾信聯合會計師事務所,www.apmemory.com,1,03-560-1558,洪志勳,凱基證券股份有限公司股務代理部,AP Memory,"10F-1, No.1, Taiyuan 1st ST.,Zhubei City, Hsinchu County, R.O.C.",陳文良,台北市中正區重慶南路一段2號5樓,02-2389-2999,ir@apmemory.com
20170314,謝幼齡/謝光宇,新竹科學園區新竹市力行一路1號3樓A1-4,03-5726535,6533,晶心科技股份有限公司,晶心科,1150901,－ ,506509110,50650911,20050314,新台幣                 10.0000元,27638046,0,24,李耿民,董事長特別助理,0,邱琬茹,許新民,安永聯合會計師事務所,http://www.andestech.com,1,03-5726533,蘇泓萌,宏遠證券股份有限公司股務代理部,ANDES,"A1-4, 3F, NO.1, Li-Hsin First Road, Hsinchu Science ParkHsinchu City 30078, Taiwan",林志明,台北市信義路四段236號3樓,02-2326-8818,ir@andestech.com
20231221,林廷翰,南投縣南投市內興里文獻路89號,049-2371717,6534,正瀚生技股份有限公司,正瀚-創,1150901,－ ,1028000000,102800000,20131129,新台幣                 10.0000元,54313303,0,22,羅心君,會計部經理,0,陳政學,張字信,安侯建業聯合會計師事務所,www.chbio.com.tw,1,049-7009198,楊俊逸,兆豐證券股份有限公司股務代理部,CHBIO,"No.89, Wenxian Rd., Nantou City,Nantou County 54041, Taiwan",吳正邦,台北市中正區忠孝東路二段95號1樓,02-33930898,info@chbio.com.tw
20171026,謝宗翰,"P.O. Box 31119, Grand Pavilion, 802 West Bay Rd., KY1-1205",03-6589567,6541,泰福生技股份有限公司,泰福-KY,1150901,KY 開曼群島                                                    ,2651253670,265125367,20130508,新台幣                 10.0000元,24797816,0,22,Stephen Lam,執行長,0,蔡蓓華,梁華玲,資誠聯合會計師事務所,www.tanvex.com,1,03-6583899,Stephen Lam,中國信託商業銀行股份有限公司,Tanvex,"6F, No. 12-2, Sec. 2, Shengyi Rd., Zhubei CityHsinchu County, Taiwan (R.O.C.)",盛保熙,台北市重慶南路一段83號5樓,02-66365566,contact@tanvex.com
20220606,陳靜慧,"P.O. Box 309, Ugland House,Grand Cayman, KY1-1104, Cayman",02-2656-2626,6550,北極星藥業集團股份有限公司,北極星藥業-KY,1150901,KY 開曼群島                                                    ,8947926880,894792688,20060209,新台幣                 10.0000元,24792045,0,22,沈意潔,會計主管暨財務經理,431384666,廖容翎,簡汎亞,資誠聯合會計師事務所,www.polarispharma.com,1,02-2656-2727,陳賢哲(暫代),中國信託商業銀行代理部,PG,"7F, NO.298, Ruiguang Rd., Neihu DistTaipei, Taiwan",陳賢哲,台北市重慶南路一段83號5樓,02- 6636-5566,ir@polarispharma.com
20170110,陳嵩州,高雄市楠梓區新開發路8號,07-3651181,6552,易華電子股份有限公司,易華電,1150901,－ ,830000000,83000000,19731006,新台幣                 10.0000元,76025826,0,24,黃梅雪,總經理,0,王兆群,陳秀雯,勤業眾信聯合會計師事務所,http://www.jmct.com.tw,2,07-9620668,黃梅雪,永豐金證券股份有限公司,JMC,"N0. 8, SHINKAIFA ROAD, NANZIH DISTRICT, KAOHSIUNG CITY, TAIWAN (R.O.C.)Kaohsiung. Taiwan, R.O.C.",&#28201;文郁,台北市博愛路17號3樓,02-23816288,stock.service@jmct.com.tw
20181205,黃逸怡,新竹科學園區新竹市展業一路9號6樓之一、之三,(03)5646767,6558,興能高科技股份有限公司,興能高,1150901,－ ,937888750,93788875,19970310,新台幣                 10.0000元,97430131,0,31,謝祥豪,總經理,7300000,江采燕,謝智政,資誠聯合會計師事務所,www.synst.com.tw,1,(03)5643700,謝祥豪,統一綜合證券股務代理部,SYNergy,"6F-1 & 6F-3 ,No.9,Prosperity DR.1,Hsinchu Science ParkHsinchu,Taiwan 30078 R.O.C.",陳國鍾,台北市松山區東興路8號地下一樓,(02)27478266,ir@synst.com.tw
20170926,龔雅惠,新北市新店區北新路三段207-5號4樓,8913-1388,6573,虹揚發展科技股份有限公司,虹揚-KY,1150901,KY 開曼群島                                                    ,804993450,80499345,20091211,新台幣                 10.0000元,53016234,0,24,程御峰,副總經理,0,陳秀莉,陳文彬,德昌聯合會計師事務所,https://www.hygroup.com.tw,1,8913-1399,方欣怡,康和綜合證券股份有限公司,HY,"4F., No.207-5, Sec. 3, Beixin Rd., Xindian Dist.New Taipei City, Taiwan (R.O.C.)",高桂珍,台北市信義區基隆路一段176號,8787-1888,hytech@hygroup.com.tw
20170821,莊健群,新北市新店區寶橋路235巷135號5樓,(02)8919-1053,6579,研揚科技股份有限公司,研揚,1150901,－ ,1694512210,169451221,20101201,新台幣                 10.0000元,53113073,0,25,杜昀真,資深協理,0,張淑瓊,謝瑋莉,資誠聯合會計師事務所,http://www.aaeon.com,1,(02)8919-1234,林建宏,凱基證券股份有限公司股務代理部,AAEON,"5F., No.135, Ln. 235, Baoqiao Rd.,Xindian Dist., New Taipei City 231, ROC",莊永順,台北市重慶南路一段2號5樓,(02)2314-8800,speaker@aaeon.com.tw
20180130,陳襄瑋,彰化縣伸港鄉彰濱工業區線工北一路36號,(04)7586135,6581,台灣鋼聯股份有限公司,鋼聯,1150901,－ ,1112708870,111270887,19950524,新台幣                 10.0000元,89528054,0,35,林琨傑,協理,0,許瑞隆,吳少君,勤業眾信聯合會計師事務所,https://www.tsutw.com.tw/,1,(04)7586136,謝宗霖,中國信託商業銀行代理部,TSU,"No.36, Siangong N. 1st Rd., Shengang TownshipChanghua County 50953, Taiwan",林才翔,臺北市重慶南路一段83號5樓,,csr@tsutw.com.tw
20170614,汪承甫,屏東縣枋寮鄉太源村中山路三段55號,072696395,6582,申豐特用應材股份有限公司,申豐,1150901,－ ,1061741410,106174141,19790717,新台幣                 10.0000元,85841102,0,11,曾建稄,總經理,0,許瑞軒,王兆群,勤業眾信聯合會計師事務所,http://www.shinfoong.com.tw,1,072693345,曾建稄,永豐金證券股份有限公司,Shin Foong,"NO.55, SEC. 3, ZHONGSHAN RD., FANGLIAO TOWNSHIP, PINGTUNG COUNTY 940, TAIWANFANGLIAO PINGTUNG ,TAIWAN (R.O.C)",黃鯤雄,台北市博愛路17號3樓,(02) 23816288,shinfoong@shinfoong.com.tw
20220520,黃彬禎,高雄市小港區北林路8-1號,07-8071617,6585,鼎基先進材料股份有限公司,鼎基,1150901,－ ,721335870,72133587,19810306,新台幣                 10.0000元,81486019,0,20,林庚賢,總經理,0,王駿凱,廖阿甚,資誠聯合會計師事務所,http://www.dingzing.com,1,07-8070166,林庚賢,第一金證券股份有限公司,DingZing,"No.8-1, Pei-Lin Road, Hsiao-Kang DistrictKaohsiung 81266 ,Taiwan",林勳臺,台北市大安區安和路一段27號六樓,02-25635711,info@dingzing.com
20250721,張志榮,新北市汐止區康寧街169巷101號,(02)7708-1666,6589,台康生技股份有限公司,台康生技,1150901,－ ,3068711740,306871174,20121221,新台幣                 10.0000元,54150737,0,22,劉理成,董事長兼總經理,55000000,楊蕙慈,顏裕芳,資誠聯合會計師事務所,http://www.eirgenix.com,1,(02)7708-0123,劉理成,凱基證券股份有限公司股務代理部,EirGenix,"No.101, Lane 169, Kangning St., Xizhi Dist.New Taipei City 22180, Taiwan (R.O.C.)",劉理成,台北市重慶南路一段2號5樓,(02)2389-2999,IR@eirgenix.com
20171228,呂理偉,新北市中和區建一路166號9樓、9樓之一,02-8226-3311,6591,動力科技股份有限公司,動力-KY,1150901,KY 開曼群島                                                    ,411224650,41122465,20131128,新台幣                 10.0000元,42461124,0,25,許嘉恆,總經理特助,0,謝東儒,張嘉銘,勤業眾信聯合會計師事務所,http://www.sun-max.com.tw,1,02-8226-3300,許文昉,康和綜合證券股份有限公司,SUN MAX,"9F-1、9F No. 166, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",許文昉,台北市基隆路1段176號B1,02-8787-1888,spokesman@powerlogic.tw
20191209,林瑋協理,台北市內湖區瑞光路605號10樓,02-2501-0095,6592,和潤企業股份有限公司,和潤企業,1150901,－ ,7418450080,641845008,19990525,新台幣                 10.0000元,16844548,100000000,20,楊鎧榮,副總經理,0,王方瑜,林佳鴻,資誠聯合會計師事務所,https://www.hfcfinance.com.tw/,1,02-2502-4567,林彥良,台新證券股務代理部,HOTAI FINANCE,"10F., No. 605, Ruiguang Rd.,Taipei,Taiwan,R.O.C.",陳建州,台北市中山區建國北路一段96號地下一樓,02-2504-8125,HFC-INVESTOR@hfcfinance.com.tw
20200609,陳祐寧,台北市內湖區行忠路28巷1號6樓,02-87919117,6598,Applied BioCode Corporation,ABC-KY,1150901,KY 開曼群島                                                    ,1028190610,102819061,20160415,新台幣                 10.0000元,42545659,0,22,何重人,總經理,0,梁嬋女,簡汎亞,資誠聯合會計師事務所,www.ApBioCode.com/tw,1,02-87916833,何重人,永豐金證券股份有限公司,Applied BioCode,"6F., No.11, Ln. 28, Xingzhong Rd., Neihu Dist.,Taipei City 114, Taiwan(R.O.C.)",李家榮,台北市中正區博愛路17號3樓,02-23816288,IR@Apbiocode.com
20040317,胡源隆,彰化縣鹿港鎮頭南里南勢巷20-3號,(04)771-0725,6605,帝寶工業股份有限公司,帝寶,1150901,－ ,1658163970,165816397,19800425,新台幣                 10.0000元,59347422,0,12,呂理豐,經理,0,蔣淑菁,蘇定堅,勤業眾信聯合會計師事務所,www.depoautolamp.com,1,(04)772-2311,許 (余又) 銘,凱基證券股份有限公司,DEPO,"NO.20-3 , NAN SHIN LANE　　LU KANG CHEN, CHANG HUA SHIEN, TAIWAN 　",謝&#32137;氣,台北市重慶南路一段2號5樓,(02)2389-2999,af010@depoautolamp.com
20230324,丁承泰,雲林縣斗六市斗工九路17號,05-5575136,6606,建德工業股份有限公司,建德工業,1150901,－ ,1103037830,110303783,19660316,新台幣                 10.0000元,35309102,0,05,黃盈璇,總經理,0,林秀珊,吳建志,資誠聯合會計師事務所,www.kentind.com,1,05-5575356,黃盈璇,富邦綜合證券股份有限公司,KENT,"No. 17, Dougong 9th Rd.,Douliu City,Yunlin County,Taiwan,R.O.C",李金旆,台北市中正區許昌街17號11樓,02-23611300,ctting@kentind.com
20251125,蕭偉政、毛曉夫、黃科瑋,新北市板橋區縣民大道二段7號6樓,(02)8969-3359,6614,資拓宏宇國際股份有限公司,資拓宏宇,1150901,－ ,806605210,80660521,20080410,新台幣                 10.0000元,28859051,0,36,王芝和,總經理,0,黃世鈞,陳憲正,資誠聯合會計師事務所,https://www.iisigroup.com,1,(02)8969-1969,王芝和,富邦綜合證券股務代理部,IISI,"6F., N.7, Sec. 2, Xianmin Blvd., Banqiao Dist.,New Taipei City 22041, Taiwan (R.O.C.)",吳麗秀,台北市中正區許昌街17號11樓,(02)2361-1300,invest@iisigroup.com
20180207,王慧倫,臺北市內湖區新湖一路370號3樓,27909644,6625,必應創造股份有限公司,必應,1150901,－ ,579724880,57972488,20140102,新台幣                 10.0000元,54663862,0,20,張瑞娟,財務長,0,林淑婉,翁雅玲,勤業眾信聯合會計師事務所,http://www.bin-live.com/,1,27940259,周佑洋,凱基證券股份有限公司股務代理部,Binlive,"3F., No.370, Xinhu 1st Rd., Neihu Dist., Taipei City 11494, TaiwanTaiwan",周佑洋,台北市重慶南路一段2號5樓,02-23892999,binspokesman@bin-live.com
20180921,謝牧君,"高雄市鼓山區民利街15,17,19號(台灣分公司)",(07)5529206,6641,基士德科技股份有限公司,基士德-KY,1150901,KY 開曼群島                                                    ,365000000,36500000,20131003,新台幣                 10.0000元,82703128,0,35,陳世賢,總經理,0,陳政初,謝勝安,安永聯合會計師事務所,https://www.gsd.net.tw/,1,(07)5528802,陳世賢,永豐金證券股務代理部,GSD-KY,"No.15,17,19, Minli St., Gushan Dist.,Kaohsiung City 804, Taiwan (R.O.C.)",謝宏炅,台北市博愛路17 號3樓,(02)23816288,ir@gsd.net.tw
20231221,吳佩珊,新北市汐止區新台五路一段97號30樓,(02)26976777,6645,金萬林企業股份有限公司,金萬林-創,1150901,－ ,608640500,60864050,20040806,新台幣                 10.0000元,27348877,0,22,楊文明,總經理,0,支秉鈞,余正富,資誠聯合會計師事務所,www.kimforest.com,1,(02)26976888,楊文明,華南永昌綜合證券股份有限公司,KIM FOREST,"30F., No.97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",陳惠娥,臺北市松山區民生東路四段54號4樓,(02)27186425,mgt@kimforest.com
20181128,王凱君,新北市新莊區福慧路268號15樓,02-85111216,6655,科定企業股份有限公司,科定,1150901,－ ,805718170,80571817,20020722,新台幣                 10.0000元,80214519,0,20,林美妏,會計主管,0,尤志峰,蔡侑玲,勤業眾信,http://www.twkd.com,1,02-22963999,曹憲章,中國信託商業銀行代理部,KD,"15F., No. 268, Fuhui Rd., Xinzhuang Dist.,New Taipei City 242, Taiwan (R.O.C.)",曹憲章,台北市中正區重慶南路一段83號5樓,02-66365566,kdstock@twkd.com
20230612,林俊材,台北市瑞光路583巷21號6樓之3,(02)2627-0836,6657,華安醫學股份有限公司,華安,1150901,－ ,888080000,88808000,20120828,新台幣                 10.0000元,53726093,0,22,江銘燦,總經理,0,葉淑娟,黃惠敏,勤業眾信聯合會計師事務所,http://www.energenesis-biomedical.com,1,(02)2627-0835,江銘燦,中國信託商業銀行代理部,ENERGENESIS,"6F.-3, No.21, Ln.583, Ruiguang Rd.,Neihu Dist., Taipei 11492, Taiwan",陳翰民,臺北市中正區重慶南路一段83號5樓,(02)6636-5566,EB@energenesis-biomedical.com
20231102,林鈺婷,桃園市中壢區新生路三段255巷168號,03-3690978,6658,聯策科技股份有限公司,聯策,1150901,－ ,363700000,36370000,20020429,新台幣                 10.0000元,13079649,0,31,陳識翔,總經理,0,施錦川,劉書琳,勤業眾信聯合會計師事務所,http://www.synpower.com.tw,1,03-3690966,陳識翔,福邦證券股份有限公司股務代理部,SynPower,"No. 168, Lane 255, Section 3, Xinsheng Road,Zhongli District, Taoyuan City, 320, ROC",林文彬,台北市中正區忠孝西路一段6號6樓,02-23836888,spokesman@synpower.com.tw
20181119,劉雅媚,新北市中和區圓通路301號生醫科技大樓15樓,(02)2741-6259,6666,羅麗芬控股股份有限公司,羅麗芬-KY,1150901,KY 開曼群島                                                    ,473880000,47388000,20160921,新台幣                 10.0000元,82230260,0,22,王志富,總經理特助,0,陳晉昌,廖福銘,資誠聯合會計師事務所,www.luolihfen.com/,1,(02)87713126,饒煥文,元大證券股份有限公司,LLF-KY,"15F, Biomedical Technology Building, No. 301, Yuantong Road, Zhonghe District,New Taipei City,Taiwan",嘉黛國際有限公司(代表人:羅麗芬),台北市敦化南路二段 67號B1,02-2586-5859,ir@jiawenli.com
20181212,潘景祥,台中市南屯區工業區二十二路21號,04-23580809,6668,中揚光電股份有限公司,中揚光,1150901,－ ,1071160870,107116087,20130604,新台幣                 10.0000元,54258218,0,26,李榮洲,董事長,27285000,區耀軍,簡思娟,安侯建業聯合會計師事務所,http://www.jmo-corp.com,1,04-23595993,李榮洲(暫代),元大證券股份有限公司股務代理部,Zhong Yang,"No.21, Gongyequ 22nd Rd.Nantun Dist., Taichung City ,Taiwan",李榮洲,臺北市大安區敦化南路2段67號地下一樓,02-25865859,service@zy-tech.com.tw
20190327,吳海如,新北市汐止區新台五路一段90號8樓,(02)6615-8999,6669,緯穎科技服務股份有限公司,緯穎,1150901,－ ,1858407910,185840791,20120303,新台幣                 10.0000元,53687704,0,25,陳昌偉,財務長,0,陳雅琳,楊雲筑,安侯建業聯合會計師事務所,https://www.wiwynn.com,1,(02)6615-8888,林威遠,元大證券股份有限公司,Wiwynn,"8F, 90, Sec.1, Xintai 5th Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C",洪麗&#23511;,臺北市大安區敦化南路2段67號地下一樓,(02)2586-5859,IR@wiwynn.com
20181218,彭志璋,台北市中山區南京東路二段172號3樓,03-3618026,6670,復盛應用科技股份有限公司,復盛應用,1150901,－ ,1393869730,139386973,20100914,新台幣                 10.0000元,53091900,0,37,許廷儀,財務長,0,張巧穎,黃子評,安永聯合會計師事務所,https://www.fusheng-precision.com/,1,03-3635370,江慶生,台新證券股務代理部,FSP,"3F.,No.172,Sec.2,Nanking E.Rd.,Zhongshan Dist.,Taipei City,Taiwan (R.O.C)",江慶生,台北市中山區建國北路一段96號B1,02-25048125,investor_service@fusheng.com.tw
20181211,張心怡,臺中市大里區工業八路58號,(04)2492-2077,6671,三能集團控股股份有限公司,三能-KY,1150901,KY 開曼群島                                                    ,607500000,60750000,20150429,新台幣                 10.0000元,82517356,0,38,蕭凱峰,執行長,0,劉力維,何瑞軒,勤業眾信聯合會計師事務所,https://www.sannenggroup.com/,1,(04)2492-5850,蕭凱峰,兆豐證券股份有限公司,San Neng-KY,"No.58, Gongye 8th Rd., Dali Dist.Taichung City, Taiwan (R.O.C.)",張瑞榮,台北市中正區忠孝東路二段95號,(02)3393-0898,SNGIR@sanneng.com.tw
20190417,李怡瑱,桃園市平鎮區湧豐里工業五路10號,03-4192171,6672,騰輝電子國際集團股份有限公司,騰輝電子-KY,1150901,KY 開曼群島                                                    ,816202120,81620212,20121016,新台幣                 10.0000元,72952251,0,28,杜喬葦,財務長,0,劉怡青,邱政俊,勤業眾信聯合會計師事務所,www.ventec-group.com,1,8651268091810,鍾健人,元大證券股份有限公司股務代理部,Ventec,"No.10, Gongye 5th Rd., Pingzhen Dist.Taoyuan City 324, Taiwan (R.O.C.)",Alpha Victor Limited代表人：王有慈,台北市大安區敦化南路二段67號地下1樓,02-2586-5859,ir@ventec.com.cn
20181128,王昱賀,新竹縣竹北市台元一街1號13樓之一,(03)5600060,6674,鋐寶科技股份有限公司,鋐寶科技,1150901,－ ,685506590,68550659,20090819,新台幣                 10.0000元,24456541,0,27,何振宇,財會暨股務處處長,0,劉振興,郭冠纓,安侯建業聯合會計師事務所,http://www.icbn.com.tw/,1,(03)5600066,王昱賀,中國信託商業銀行 代理部,CBN,"13F,-1, No.1, Taiyuan 1st St.,Zhubei City, Hsinchu County, Taiwan",彭聖華,台北市中正區重慶南路一段83 號5 樓,(02)66365566,Investor@compalbn.com
20220913,康麗芳,新北市三重區三和路四段111之32號7樓,(02)8287-3730,6689,伊雲谷數位科技股份有限公司,伊雲谷,1150901,－ ,680000000,68000000,20130913,新台幣                 10.0000元,54359763,0,36,林儀,執行長,0,郭柔蘭,吳趙仁,安侯建業聯合會計師事務所,http://www.ecloudvalley.com,1,(02)2280-1777,林儀(執行長),凱基證券股份有限公司,ECV,"7F., No. 111-32, Sec. 4, Sanhe Rd., Sanchong Dist.,New Taipei City 241, Taiwan",蔡佳宏,台北市中正區重慶南路一段2號5樓,(02)2389-2999,spokesperson@ecloudvalley.com
20220103,彭桂芳,新北市林口區文化二路一段266號18樓之3,02-26003790,6691,洋基工程股份有限公司,洋基工程,1150901,－ ,1214872090,121487209,19800725,新台幣                 10.0000元,30921756,0,31,程志豪,財務主管,0,楊承修,錢奕圻,勤業眾信聯合會計師事務所,www.yankey.com.tw/,1,02-26001350,林鴻忠,永豐金證券股份有限公司,YANKEY,"Rm. 3, 18F., No.266, Sec. 1, Wenhua 2nd Rd., Linkou DistNew Taipei City 244, Taiwan, R.O.C.",劉士源,台北市中正區博愛路17號3樓,02-23816288,yankeyinvestor@yankey.com.tw
20221104,張光佑,新竹科學園區新竹縣創新一路19-1號,03-5670528,6695,芯鼎科技股份有限公司,芯鼎,1150901,－ ,1064776500,106477650,20091223,新台幣                 10.0000元,28112890,0,24,李長龍,夥伴關係總監,20000000,虞成全,張雅芸,勤業眾信聯合會計師事務所,http://www.icatchtek.com/,1,03-5641600,許英偉,福邦證券股份有限公司股務代理部,iCatchtek,"19-1, Innovation 1st Road,Hsinchu Science Park, Hsinchu ,Taiwan",羅森洲,台北市忠孝西路一段6號6樓,(02)2371-1658,ir@icatchtek.com
20191125,牛潔茹,台南市安南區工業一路36號,06-3842599,6698,旭暉應用材料股份有限公司,旭暉應材,1150901,－ ,663897530,66389753,20070525,新台幣                 10.0000元,28722767,0,31,黃信貿,財務長,0,葉芳婷,徐惠榆,資誠聯合會計師事務所,www.fine-mat.com,1,06-6016388,王宜凡,兆豐證券股份有限公司,FINEMAT,"No.36,Gongye 1st Rd.,Annan DistrictTainan City,Taiwan",趙勤孝,台北巿中正區忠孝東路二段95號1 樓,02-33930898,ir@fine-mat.com
20191219,賴允晉,台中市西屯區工業區35路3號,04-23504502,6706,惠特科技股份有限公司,惠特,1150901,－ ,785488650,78548865,20000125,新台幣                 10.0000元,70697332,0,26,許景翔,財務經理,0,謝明忠,呂宜真,勤業眾信聯合會計師事務所,http://www.fittech.com.tw/,1,04-23502319,徐秋田,凱基證券股份有限公司股務代理部,FitTech,"No.3, Gongyequ 35th Rd., Xitun Dist., Taichung City 40768, Taiwan.TAICHUNG　TAIWAN　R.O.C.",鎧叡投資有限公司 代表人：賴允晉,台北市重慶南路一段二號5樓,02-23892999,service-investor@fittech.com.tw
20191212,廖健谷,新北市中和區建一路166號12樓,(02)8226-5882,6715,嘉基科技股份有限公司,嘉基,1150901,－ ,682740260,68274026,20110822,新台幣                 10.0000元,53431627,0,28,涂志翔,業務副總,0,莊碧玉,蔡侑玲,勤業眾信聯合會計師事務所,www.lintestech.com,1,(02)8226-5880,羅偉仁,中國信託商業銀行代理部,Lintes,"12F., No. 166, Jian 1st Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",朱德祥,台北市中正區重慶南路一段83號5樓,(02)2311-1838,nelson.liao@lintestech.com
20220113,戴筱芸,新竹縣竹北市台元一街5號9樓,03-5601888,6719,力智電子股份有限公司,力智,1150901,－ ,1055169890,105516989,20051223,新台幣                 10.0000元,27983551,0,24,邱建邦,財務長,21000000,蔡欣怡,白淑蒨,資誠聯合會計師事務所,www.upi-semi.com,1,03-5601666,黃學偉,福邦證券股份有限公司股務代理部,uPI,"9F.,No.5,Taiyuan 1st St.,Zhubei City,Hsinchu County,Taiwan,R.O.C",許先越,台北市中正區忠孝西路一段6號6樓,02-23711658,upi_ir@upi-semi.com
20260116,張世杰,新北市中和區中正路959號5樓,(02)8226-7901,6722,輝創電子股份有限公司,輝創,1150901,－ ,884000000,88400000,19821216,新台幣                 10.0000元,20947969,0,31,李名正,處長,0,黃海寧,陳燕慧,安侯建業聯合會計師事務所,www.whetron.com,1,(02)8226-7999,江世豐,富邦綜合證券(股)公司股務代理部,Whetron,"5F., No.959, Jhongjheng Rd., Jhonghe Dist.,New Taipei City 235,Taiwan R.O.C.",江義行,台北市許昌街17號11樓,(02)2361-1300,IR@whetron.com
20231205,李振瑞,苗栗縣竹南鎮和興路330號,(037)586-400,6742,澤米科技股份有限公司,澤米,1150901,－ ,712679480,71267948,20030214,新台幣                 10.0000元,80137437,0,26,何昆年,董事長,0,陳培德,劉紋伶,勤業眾信聯合會計師事務所,www.vactronics.com.tw,1,(037)586-396,李振瑞,中國信託商業銀行代理部,Vti,"NO.330, HEXING RD., JHUNAN TOWNSHIP,MIAOLI COUNTY 35048, TAIWAN (R.O.C.)",何昆年(全珩投資股份有限公司代表人),台北市中正區重慶南路一段83號5樓,(02)6636-5566,invest@vactronics.com.tw
20201214,林玉鳳,台北市南港區三重路19-3號3樓,02-26551558,6743,安普新股份有限公司,安普新,1150901,－ ,1500000000,150000000,19980702,新台幣                 10.0000元,16540496,0,31,許明仁,技術長,0,王浚宇,劉明賢,勤業眾信聯合會計師事務所,http://www.ampacscorp.com/,1,02-26552798,黃常青,中國信託商業銀行代理部,AMPACS,"3F., No.19-3, Sanchong Rd., Nangang Dist.,Taipei City 115, Taiwan,R.O.C.",黃常青,台北市中正區重慶南路一段83號5樓,02-66365566,Ampacs@ampacscorp.com
20230310,周孟蘋,宜蘭縣冬山鄉大興村德興五路15號,(03)9905650,6753,龍德造船工業股份有限公司,龍德造船,1150901,－ ,1172540810,117254081,19760506,新台幣                 10.0000元,40607762,0,15,黃守真,董事長,0,郭乃華,褚世蘭,勤業眾信聯合會計師事務所,www.lungteh.com,2,(03)9901166,黃守龍,兆豐證券股份有限公司,LUNGTEH,"No. 15, Dexing 5th Rd.Dongshan Township, Yilan County 269, Tw",黃守真,台北市忠孝東路二段95號1樓,02-3393-0898,IR@lungteh.com
20200825,張敏慧,台北市松山區南京東路四段75號12樓,(02)2545-2126,6754,匯僑室內裝修設計股份有限公司,匯僑設計,1150901,－ ,660000000,66000000,20141209,新台幣                 10.0000元,24775812,0,38,羅月華,財務長,0,謝明忠,彭以驊,勤業眾信聯合會計師事務所,https://www.richhonour.com,1,(02)2545-6011,楊信力,凱基證券股務代理部,Rich Honour,"12F., No. 75, Sec. 4, Nanjing E. Rd., Songshan Dist.,Taipei City 105, Taiwan (R.O.C.)",王秀卿,台北市重慶南路一段2號5樓,02-2389-2999,IR@richhonour.com
